ID,recycling location name,address,city,zip,countyID,phone,full address,lat,lon
1106,Bottlebank,850 La Playa St.,San Francisco,94121,06075,(833) 732-6885,"850 La Playa St. San Francisco, CA 94121",37.7725837,-122.5094277
1107,Bottlebank,1335 Webster St.,San Francisco,94115,06075,(833) 732-6885,"1335 Webster St. San Francisco, CA 94115",37.7827604,-122.4314995
1108,Bottlebank,375 32nd Ave.,San Francisco,94121,06075,(833) 732-6885,"375 32nd Ave. San Francisco, CA 94121",37.7821992,-122.4927823
1109,Bottlebank,730 Taraval St,San Francisco,94116,06075,(833) 732-6885,"730 Taraval St San Francisco, CA 94116",37.7434468,-122.4740564
1110,Bottlebank,4950 Mission St,San Francisco,94112,06075,(833) 732-6885,"4950 Mission St San Francisco, CA 94112",37.7199904,-122.4389118
1111,Bottlebank,25 Point Lobos,San Francisco,94121,06075,(833) 732-6885,"25 Point Lobos San Francisco, CA 94121",37.7794439,-122.5035812
1112,Bottlebank,6333 Geary Blvd.,San Francisco,94121,06075,(833) 732-6885,"6333 Geary Blvd. San Francisco, CA 94121",37.7796459,-122.4874986
1113,Bottlebank,5290 Diamond Heights Blvd.,San Francisco,94131,06075,(833) 732-6885,"5290 Diamond Heights Blvd. San Francisco, CA 94131",37.7435860,-122.4390740
1114,J&D Recycling LLC,99 Southgate Ave,Daly City,94015,06081,(650) 685-1901,"99 Southgate Ave Daly City, CA 94015",37.6974950,-122.4822812
1115,Alejandra's Recycling Center,1424 Coffee Rd,Modesto,95355,06099,(209) 996-5997,"1424 Coffee Rd Modesto, CA 95355",37.6641407,-120.9753420
1116,Clarissa's Recycling,3800 Mchenry Ave,Modesto,95356,06099,(209) 496-0515,"3800 Mchenry Ave Modesto, CA 95356",37.6934543,-120.9940960
1117,Clarissa's Recycling,1022 Frontage Rd,Ripon,95366,06077,(209) 566-4174,"1022 Frontage Rd Ripon, CA 95366",37.7519563,-121.1387877
1118,Clarissa's Recycling,2207 Scenic Dr,Modesto,95355,06099,(209) 496-0515,"2207 Scenic Dr Modesto, CA 95355",37.6535419,-120.9566861
1119,Diaz Recycling,2509 A West Ln,Stockton,95205,06077,(209) 336-2543,"2509 A West Ln Stockton, CA 95205",37.9785802,-121.2823512
1120,Diaz Recycling,1049 W Yosemite Ave,Manteca,95337,06077,(209) 502-5729,"1049 W Yosemite Ave Manteca, CA 95337",37.7983230,-121.2310930
1121,Diaz Recycling,2517 E Fremont St,Stockton,95205,06077,(209) 502-5729,"2517 E Fremont St Stockton, CA 95205",37.9660232,-121.2557647
1122,Diaz Recycling,5121 Holiday Dr,Stockton,95207,06077,(209) 321-5476,"5121 Holiday Dr Stockton, CA 95207",38.0011422,-121.2974814
1123,Diaz Recycling,6011 N El Dorado St,Stockton,95207,06077,(209) 502-5729,"6011 N El Dorado St Stockton, CA 95207",38.0074499,-121.3089898
1124,Go Green Recycling Inc,45 W Grantline Rd,Tracy,95376,06077,(209) 879-9025,"45 W Grantline Rd Tracy, CA 95376",37.7544363,-121.4263855
1125,Go Green Recycling Inc,2214 Robindale Ave,Stockton,95205,06077,(209) 462-8473,"2214 Robindale Ave Stockton, CA 95205",37.9828667,-121.2703308
1126,Go Green Recycling Inc,2066 W Yosemite Ave,Manteca,95337,06077,(209) 665-4030,"2066 W Yosemite Ave Manteca, CA 95337",37.7965735,-121.2513385
1127,Go Green Recycling Salida,4931 Salida Blvd Unit A,Salida,95368,06099,(925) 998-6612,"4931 Salida Blvd Unit A Salida, CA 95368",37.7095060,-121.0852100
1128,Granda's Recycling,2101 W Rumble Rd,Modesto,95350,06099,(312) 388-0892,"2101 W Rumble Rd Modesto, CA 95350",37.6820937,-121.0317472
1129,Granda's Recycling,1393 E Yosemite Ave,Manteca,95336,06077,(312) 388-0892,"1393 E Yosemite Ave Manteca, CA 95336",37.7989102,-121.1937437
1130,Granda's Recycling,890 N Main St,Manteca,95336,06077,(209) 239-4550,"890 N Main St Manteca, CA 95336",37.8098504,-121.2164511
1131,Granda's Recycling,1769 E Mariposa Rd,Stockton,95205,06077,(312) 388-0892,"1769 E Mariposa Rd Stockton, CA 95205",37.9417366,-121.2501354
1132,Green World Recycling,3460 Oakdale Rd,Modesto,95355,06099,(209) 566-4174,"3460 Oakdale Rd Modesto, CA 95355",37.6885851,-120.9576414
1133,H and B Recycling,521 S Stanislaus St,Stockton,95203,06077,(209) 933-9268,"521 S Stanislaus St Stockton, CA 95203",37.9487339,-121.2807197
1134,Jesus Recycling Corp,1810 H St,Modesto,95354,06099,(209) 416-8652,"1810 H St Modesto, CA 95354",37.6442117,-120.9896373
1135,Jose Recycling,3801 Yosemite Blvd,Modesto,95357,06099,(209) 872-8431,"3801 Yosemite Blvd Modesto, CA 95357",37.6393616,-120.9247934
1136,Modesto Go Green Recycling,2413 Yosemite Blvd,Modesto,95354,06099,(209) 578-5857,"2413 Yosemite Blvd Modesto, CA 95354",37.6385700,-120.9520396
1137,Riverbank Recycling,2780 C Patterson Rd,Riverbank,95367,06099,(209) 863-8641,"2780 C Patterson Rd Riverbank, CA 95367",37.7320139,-120.9456721
1138,S & D Recycling,1149 Kansas Ave,Modesto,95351,06099,(209) 572-0942,"1149 Kansas Ave Modesto, CA 95351",37.6462084,-121.0247077
1139,Stockton Recycling Center,1533 Waterloo Rd,Stockton,95205,06077,(209) 942-2267,"1533 Waterloo Rd Stockton, CA 95205",37.9732705,-121.2685823
1140,Universal Recycling Service Inc,3200 S El Dorado St,Stockton,95206,06077,(209) 944-9555,"3200 S El Dorado St Stockton, CA 95206",37.9185820,-121.2765220
1141,A-1 Metals & Auto Salvage Inc,5795 Stockdale Rd,Paso Robles,93446,06079,(805) 238-3545,"5795 Stockdale Rd Paso Robles, CA 93446",35.6854552,-120.6981688
1142,AGS Recycling Inc,770 Guadalupe St,Guadalupe,93434,06083,(805) 598-6285,"770 Guadalupe St Guadalupe, CA 93434",34.9677722,-120.5736432
1143,AGS Recycling Inc,564 Mesa View Dr,Arroyo Grande,93420,06079,(805) 598-6285,"564 Mesa View Dr Arroyo Grande, CA 93420",35.0814938,-120.5863182
1144,AGS Recycling Inc,2650 Main St,Morro Bay,93442,06079,(805) 598-6285,"2650 Main St Morro Bay, CA 93442",35.3903681,-120.8577718
1145,Bedford Enterprises Inc,1940 W Betteravia Rd,Santa Maria,93455,06083,(805) 922-4977,"1940 W Betteravia Rd Santa Maria, CA 93455",34.9204337,-120.4819784
1146,Cambria Recycling Center,1275 Tamson Dr,Cambria,93428,06079,(805) 550-5489,"1275 Tamson Dr Cambria, CA 93428",35.5632026,-121.0916570
1147,Recycle 101 Inc,1909 Front St,Oceano,93445,06079,(805) 363-1034,"1909 Front St Oceano, CA 93445",35.0989883,-120.6122479
1148,Steve's Recycling,1130 Los Osos Valley Rd,Los Osos,93402,06079,(805) 801-1627,"1130 Los Osos Valley Rd Los Osos, CA 93402",35.3118307,-120.8300639
1149,Blue Line Transfer Inc,500 E Jamie Ct,South San Francisco,94080,06081,(650) 589-4020,"500 E Jamie Ct South San Francisco, CA 94080",37.6492869,-122.3825882
1150,J&D Recycling LLC,60 Cabrillo Ave,Half Moon Bay,94019,06081,(650) 685-1901,"60 Cabrillo Ave Half Moon Bay, CA 94019",37.4691989,-122.4346852
1151,ZARC International LLC,26 S Linden Ave,South San Francisco,94080,06081,(415) 215-8059,"26 S Linden Ave South San Francisco, CA 94080",37.6507426,-122.4122342
1152,AGS Recycling Inc,3580 Orcutt Dr,Santa Maria,93455,06083,(805) 598-6285,"3580 Orcutt Dr Santa Maria, CA 93455",34.8953014,-120.4358412
1153,Antonio Martinez Manzano,1203 E Main St,Santa Paula,93060,06111,(805) 317-3319,"1203 E Main St Santa Paula, CA 93060",34.3555878,-119.0556735
1154,California Recycling Services,4220 Saviers Rd,Oxnard,93033,06111,(805) 987-2546,"4220 Saviers Rd Oxnard, CA 93033",34.1615419,-119.1769276
1155,Del Norte Regional Recycling and Transfer Station,111 S Del Norte Blvd,Oxnard,93030,06111,(805) 385-8071,"111 S Del Norte Blvd Oxnard, CA 93030",34.2007033,-119.1284368
1156,Drive In Recycling,2126 1/2 N H St,Lompoc,93436,06083,(805) 736-8812,"2126 1/2 N H St Lompoc, CA 93436",34.6723937,-120.4552845
1157,Ed Recycling,534 Baldwin Rd,Ojai,93023,06111,(805) 796-0508,"534 Baldwin Rd Ojai, CA 93023",34.4255746,-119.2978021
1158,Ed Recycling,445 N Ventura Ave,Oak View,93022,06111,(805) 796-0508,"445 N Ventura Ave Oak View, CA 93022",34.3934985,-119.3014909
1159,El Rancho Market Recycling,2886 Mission Dr,Solvang,93463,06083,(805) 736-8812,"2886 Mission Dr Solvang, CA 93463",34.6062471,-120.1016567
1160,Gold Coast Recycling & Transfer Station Inc,5275 Colt St,Ventura,93003,06111,(805) 642-9236,"5275 Colt St Ventura, CA 93003",34.2505227,-119.2192753
1161,Goleta Drop Off Center,20 David Love Pl,Goleta,93117,06083,(805) 963-1852,"20 David Love Pl Goleta, CA 93117",34.4373480,-119.8388134
1162,H Street Recycling,928 N H St,Lompoc,93436-4149,06083,(805) 736-8812,"928 N H St Lompoc, CA 93436-4149",34.6526866,-120.4566908
1163,Manzano Recycling Center,1250 E Harvard Blvd,Santa Paula,93060-3725,06111,(805) 317-3319,"1250 E Harvard Blvd Santa Paula, CA 93060-3725",34.3527203,-119.0530184
1164,Oxnard Recycling,4833 S Rose Ave,Oxnard,93033,06111,(888) 339-3362,"4833 S Rose Ave Oxnard, CA 93033",34.1563593,-119.1607787
1165,Oxnard Recycling,1111 E Channel Islands Blvd,Oxnard,93033,06111,(888) 339-3362,"1111 E Channel Islands Blvd Oxnard, CA 93033",34.1740340,-119.1650810
1166,Ponce Recycling,250 W Esplanade Dr,Oxnard,91335,06111,(818) 531-5654,"250 W Esplanade Dr Oxnard, CA 91335",34.2322996,-119.1773352
1167,Ponce Recycling,1776 Victoria Ave,Ventura,93003,06111,(818) 531-5654,"1776 Victoria Ave Ventura, CA 93003",34.2579656,-119.2089378
1168,Ponce Recycling,1018 Casitas Pass Rd,Carpinteria,93013,06083,(323) 533-4862,"1018 Casitas Pass Rd Carpinteria, CA 93013",34.3948084,-119.5119491
1169,Rhino Recycling,2401 N Rose Ave,Oxnard,93036,06111,(805) 857-9412,"2401 N Rose Ave Oxnard, CA 93036",34.2240599,-119.1606207
1170,SA Recycling,521 N Rice Ave,Oxnard,93030,06111,(805) 973-1448,"521 N Rice Ave Oxnard, CA 93030",34.2074445,-119.1425518
1171,SA Recycling,1441 Mountain View,Oxnard,93030,06111,(800) 468-7272,"1441 Mountain View Oxnard, CA 93030",34.1937045,-119.1630822
1172,Santa Barbara Buy Back Center,725 Cacique St,Santa Barbara,93103,06083,(805) 963-1852,"725 Cacique St Santa Barbara, CA 93103",34.4184328,-119.6779800
1173,Santa Barbara Iron & Metal Recyclers,709 E Gutierrez St,Santa Barbara,93103,06083,(805) 966-4468,"709 E Gutierrez St Santa Barbara, CA 93103",34.4236174,-119.6862092
1174,Santa Paula Recycling,17905 E Telegraph Rd,Santa Paula,93060,06111,(805) 933-4400,"17905 E Telegraph Rd Santa Paula, CA 93060",34.3586284,-119.0500418
1175,Save Earth Recycling Center,3380 E Vineyard Ave,Oxnard,93036,06111,(805) 300-8758,"3380 E Vineyard Ave Oxnard, CA 93036",34.2433538,-119.1637263
1176,Standard Industries,1905 Lirio Ave,Ventura,93004,06111,(805) 643-6669,"1905 Lirio Ave Ventura, CA 93004",34.2766464,-119.1450496
1177,Union Recycling,985 N Olive St,Ventura,93001,06111,(805) 413-6656,"985 N Olive St Ventura, CA 93001",34.2929740,-119.3008970
1178,Ada's Recycling,1426 Freedom Blvd,Watsonville,95076,06087,(831) 240-9056,"1426 Freedom Blvd Watsonville, CA 95076",36.9265566,-121.7632908
1179,Danny Recycling Center,1745 Walsh Ave,Santa Clara,95050,06085,(408) 492-9033,"1745 Walsh Ave Santa Clara, CA 95050",37.3702039,-121.9578875
1180,Grey Bears,9835 Newell Creek Rd,Ben Lomond,95005,06087,(831) 479-1055,"9835 Newell Creek Rd Ben Lomond, CA 95005",37.0911550,-122.0794710
1181,JADO Recycling,4650 Meridian Ave,San Jose,95124,06085,(855) 857-8020,"4650 Meridian Ave San Jose, CA 95124",37.2557580,-121.8981509
1182,M Lopez Recycling Inc,4148 Monterey Rd,San Jose,95111,06085,(530) 450-5109,"4148 Monterey Rd San Jose, CA 95111",37.2778935,-121.8347625
1183,Martin's Recycling,6310 Chestnut St,Gilroy,95020,06085,(408) 842-2565,"6310 Chestnut St Gilroy, CA 95020",36.9922773,-121.5581177
1184,Mountain View Recycling Center,935 Terra Bella Ave,Mountain View,94043,06085,(650) 967-3034,"935 Terra Bella Ave Mountain View, CA 94043",37.4081230,-122.0714029
1185,Olyns,150 E El Camino Real,Sunnyvale,94087,06085,(866) 472-6432,"150 E El Camino Real Sunnyvale, CA 94087",37.3644547,-122.0307870
1186,Olyns,20620 Homestead Rd,Cupertino,95014,06085,(866) 472-6432,"20620 Homestead Rd Cupertino, CA 95014",37.3365859,-122.0348500
1187,Olyns,555 E Calaveras Blvd,Milpitas,95035,06085,(866) 472-6432,"555 E Calaveras Blvd Milpitas, CA 95035",37.4351832,-121.8980193
1188,Olyns,3970 Rivermark Plz,Santa Clara,95054,06085,(866) 472-6432,"3970 Rivermark Plz Santa Clara, CA 95054",37.3947253,-121.9475777
1189,Olyns,1530 Hamilton Ave,San Jose,95125,06085,(866) 472-6432,"1530 Hamilton Ave San Jose, CA 95125",37.2931670,-121.9109534
1190,Olyns,950 W Hamilton Ave,Campbell,95008,06085,(866) 472-6432,"950 W Hamilton Ave Campbell, CA 95008",37.2928872,-121.9666850
1191,Olyns,6477 Almaden Expy,San Jose,95120,06085,(866) 472-6432,"6477 Almaden Expy San Jose, CA 95120",37.2195200,-121.8616148
1192,Olyns,2327 Mckee Rd,San Jose,95116,06085,(866) 472-6432,"2327 Mckee Rd San Jose, CA 95116",37.3671910,-121.8503900
1193,Olyns,1265 S Mary Ave,Sunnyvale,94087,06085,(866) 472-6432,"1265 S Mary Ave Sunnyvale, CA 94087",37.3533862,-122.0514724
1194,Olyns,2065 El Camino Real,Santa Clara,95050,06085,(866) 472-6432,"2065 El Camino Real Santa Clara, CA 95050",37.3531106,-121.9610865
1195,Olyns,2760 Homestead Rd,Santa Clara,95051,06085,(866) 472-6432,"2760 Homestead Rd Santa Clara, CA 95051",37.3380388,-121.9746602
1196,Olyns,15549 Union Ave,Los Gatos,95032,06085,(866) 472-6432,"15549 Union Ave Los Gatos, CA 95032",37.2424233,-121.9326450
1197,Olyns,5760 Cottle Rd,San Jose,95123,06085,(866) 472-6432,"5760 Cottle Rd San Jose, CA 95123",37.2464924,-121.8029630
1198,Olyns Inc,1747 N 1St St,San Jose,95112,06085,(866) 472-6432,"1747 N 1St St San Jose, CA 95112",37.3703407,-121.9166377
1199,Radius Recycling,11665 Berryessa Rd,San Jose,95133,06085,(408) 452-0777,"11665 Berryessa Rd San Jose, CA 95133",37.3673055,-121.8829176
1200,Ranch Town Recycling Center,775 Lincoln Ave,San Jose,95126,06085,(408) 292-3333,"775 Lincoln Ave San Jose, CA 95126",37.3154755,-121.9071192
1201,Recycletek,10309 Mary Avenue,Cupertino,95014,06085,(631) 807-3573,"10309 Mary Avenue Cupertino, CA 95014",37.3276169,-122.0507870
1202,Recycletek,725 Kifer Road,Sunnyvale,94086,06085,(631) 807-3573,"725 Kifer Road Sunnyvale, CA 94086",37.3761313,-122.0152826
1203,San Jose Metals Inc,1032 N 10Th St,San Jose,95112,06085,(408) 293-4032,"1032 N 10Th St San Jose, CA 95112",37.3610513,-121.8957934
1204,Smart Station,301 Carl Rd,Sunnyvale,94089,06085,(408) 752-8530,"301 Carl Rd Sunnyvale, CA 94089",37.4190895,-122.0152049
1205,Story Road Recycling LLC,1303 Story Rd,San Jose,95122,06085,(408) 806-3881,"1303 Story Rd San Jose, CA 95122",37.3347522,-121.8514241
1206,Watsonville Metals Company Incorporated,213 Dias Ln,Watsonville,95076,06087,(831) 728-1551,"213 Dias Ln Watsonville, CA 95076",36.9617839,-121.7398724
1207,Big Foot Recycling,2455 Hartnell Ave,Redding,96002,06089,(530) 222-0123,"2455 Hartnell Ave Redding, CA 96002",40.5630359,-122.3256312
1208,Big Foot Recycling,6719 Eastside Rd,Anderson,96007,06089,(530) 515-2972,"6719 Eastside Rd Anderson, CA 96007",40.4823442,-122.3440992
1209,Big Foot Recycling #16,2345 Balls Ferry Rd,Anderson,96007,06089,(530) 365-6458,"2345 Balls Ferry Rd Anderson, CA 96007",40.4505131,-122.2922755
1210,Bigfoot Recycling #20,20645 Gas Point Rd,Cottonwood,96022,06089,(530) 365-6458,"20645 Gas Point Rd Cottonwood, CA 96022",40.3889489,-122.2872876
1211,Northstate Recycling,2041 Girvan Rd,Redding,96001,06089,(530) 243-4780,"2041 Girvan Rd Redding, CA 96001",40.5125256,-122.3792700
1212,Superior Avenue Steel and Supply Inc,37496 Main St,Burney,96013,06089,,"37496 Main St Burney, CA 96013",40.8911763,-121.6522623
1213,Siskiyou Opportunity Center,1516 S Mt Shasta Blvd,Mount Shasta,96067,06093,(530) 926-4716,"1516 S Mt Shasta Blvd Mount Shasta, CA 96067",41.2993291,-122.3046311
1214,Yreka Transfer Recycling,231 Ranch Ln,Yreka,96097,06093,(530) 842-7306,"231 Ranch Ln Yreka, CA 96097",41.7089499,-122.6458108
1215,Recycling Zone Inc,4989B Peabody Rd,Fairfield,94533,06095,(707) 396-0078,"4989B Peabody Rd Fairfield, CA 94533",38.2884852,-121.9699845
1216,Rodriguez Recycling,121 E Grant Ave,Winters,95694,06113,(530) 988-6244,"121 E Grant Ave Winters, CA 95694",38.5279929,-121.9658852
1217,Solano Garbage Co,2901 Industrial Ct,Fairfield,94533,06095,(707) 437-8940,"2901 Industrial Ct Fairfield, CA 94533",38.2731644,-121.9627697
1218,Vaca Recycling,1193 E Monte Vista Ave #B,Vacaville,95688,06095,(707) 301-5551,"1193 E Monte Vista Ave #B Vacaville, CA 95688",38.3610099,-121.9751597
1219,Vacaville Sanitary Service Recycling Center,855 1/2 Davis St,Vacaville,95687,06095,(707) 448-2945,"855 1/2 Davis St Vacaville, CA 95687",38.3484239,-121.9852337
1220,Brambila Recycling,370 Sebastopol Rd,Santa Rosa,95407,06097,(916) 643-5313,"370 Sebastopol Rd Santa Rosa, CA 95407",38.4304952,-122.7248652
1221,N Leasing Company LLC,3911 Santa Rosa Ave,Santa Rosa,95407,06097,(707) 585-0511,"3911 Santa Rosa Ave Santa Rosa, CA 95407",38.3844763,-122.7152204
1222,United Cerebral Palsy of the North Bay,485 Grove St,Healdsburg,95448,06097,(707) 431-3333,"485 Grove St Healdsburg, CA 95448",38.6130266,-122.8736213
1223,United Cerebral Palsy of the North Bay,1000 Gravenstein Hwy N,Sebastopol,95472,06097,(707) 799-9566,"1000 Gravenstein Hwy N Sebastopol, CA 95472",38.4104565,-122.8416375
1224,United Cerebral Palsy of the North Bay/PRC (Rohnert Park),6591 Commerce Blvd,Rohnert Park,94928,06097,(707) 766-9990,"6591 Commerce Blvd Rohnert Park, CA 94928",38.3462054,-122.7118519
1225,United Cerebral Palsy of the North Bay/PRC (Windsor),25 Bluebird Dr,Windsor,95492,06097,(707) 766-9990x1014,"25 Bluebird Dr Windsor, CA 95492",38.5437132,-122.8027806
1226,Level Up Recycling LLC,12166 Yosemite Blvd,Waterford,95386,06099,(209) 874-9751,"12166 Yosemite Blvd Waterford, CA 95386",37.6379055,-120.7673645
1227,Rodriguez Recycling,338 N Yosemite Ave,Oakdale,95361,06099,(530) 988-6244,"338 N Yosemite Ave Oakdale, CA 95361",37.7695124,-120.8494829
1228,Rodriguez Recycling,1362 E F St,Oakdale,95361,06099,(530) 988-6244,"1362 E F St Oakdale, CA 95361",37.7718565,-120.8349546
1229,Americo Resources,1591 Franklin Rd,Yuba City,95593,06101,(925) 365-6688,"1591 Franklin Rd Yuba City, CA 95593",39.1277270,-121.6431025
1230,Empire Steel,3094 N Township Rd,Yuba City,95993,06101,(530) 673-7180,"3094 N Township Rd Yuba City, CA 95993",39.1723399,-121.6922397
1231,Feather River Recycle,5779 Feather River Blvd A,Olivehurst,95961,06115,(530) 743-1446,"5779 Feather River Blvd A Olivehurst, CA 95961",39.1203322,-121.5807067
1232,Good Neighbor Recycling 1,1890 7Th Ave,Olivehurst,95901,06115,(805) 363-5931,"1890 7Th Ave Olivehurst, CA 95901",39.0949057,-121.5464758
1233,Guido's Recycling LLC,10020 Live Oak Blvd,Live Oak,95953,06101,(530) 370-4541,"10020 Live Oak Blvd Live Oak, CA 95953",39.2764263,-121.6618869
1234,J B Recycling,1499 Market St,Yuba City,95991,06101,(530) 315-1640,"1499 Market St Yuba City, CA 95991",39.1531184,-121.6164099
1235,Lemire's Recycling,1415 N Beale Rd,Marysville,95901,06115,(530) 434-1017,"1415 N Beale Rd Marysville, CA 95901",39.1274400,-121.5639113
1236,Recycling Industries Inc,140 Epley Dr,Yuba City,95991,06101,(530) 671-2215,"140 Epley Dr Yuba City, CA 95991",39.1113540,-121.6099468
1237,Serrano Pallets and Recycling,5808 Lindhurst Ave,Marysville,95901,06115,(530) 923-3063,"5808 Lindhurst Ave Marysville, CA 95901",39.1203751,-121.5655201
1238,Big Foot Recycling,725 S Main St,Red Bluff,96080,06103,(530) 365-6458,"725 S Main St Red Bluff, CA 96080",40.1631200,-122.2294036
1239,Richfield Metal & Recycling,840 Lincoln Ave,Corning,96021,06103,(530) 988-3033,"840 Lincoln Ave Corning, CA 96021",39.9299890,-122.1907017
1240,Richfield Metal & Recycling,1114 Yolo St,Corning,96021,06103,(530) 988-3033,"1114 Yolo St Corning, CA 96021",39.9291968,-122.1799708
1241,S & L Recycling,7949 Hwy 99E,Los Molinos,96055,06103,(530) 567-5074,"7949 Hwy 99E Los Molinos, CA 96055",40.1284632,-122.1224233
1242,RB Recycling,137-1/2 S State St,Earlimart,93219,06107,(559) 799-9513,"137-1/2 S State St Earlimart, CA 93219",35.8840050,-119.2712610
1243,Camarillo Recycling Inc,849 Via Alondra,Camarillo,93012,06111,(805) 987-0226,"849 Via Alondra Camarillo, CA 93012",34.2266659,-119.0229887
1244,Santa Rosa Recycling,5243 Mission Oaks Blvd,Camarillo,93012,06111,(805) 987-2986,"5243 Mission Oaks Blvd Camarillo, CA 93012",34.2289012,-118.9991742
